sku_id,week_start,demand_units,revenue,avg_unit_price,avg_discount_pct,promo_days,holiday_days,category,subcategory,launch_date,unit_cost,list_price,demand_class,base_daily_demand,lead_time_days,warehouse_id,week_of_year,month,quarter,time_index,lag_1,lag_2,lag_4,lag_8,lag_13,lag_52,rolling_mean_4,rolling_std_4
SKU_182,2025-04-07,17,98704.72,5806.159999999999,0.0,0,0,Storage,Drawer,2023-01-27,3374.96,5806.16,Slow,2.297,7,WH_001,15,4,2,66,14.0,25.0,23.0,14.0,22.0,17.0,22.0,5.477225575051661
SKU_183,2025-04-07,168,280277.76,1668.32,0.0,0,0,Kitchen,Cookware,2023-03-06,1003.54,1668.32,Medium,20.884,3,WH_001,15,4,2,66,197.0,199.0,189.0,148.0,177.0,153.0,190.75,9.53502316025853
SKU_184,2025-04-07,141,322010.16000000003,2283.76,0.0,0,0,Decor,Vase,2023-07-21,1444.93,2283.76,Medium,13.351,7,WH_001,15,4,2,66,126.0,104.0,101.0,103.0,105.0,88.0,112.25,11.7862914721581
SKU_185,2025-04-07,19,51603.24,2715.96,0.0,0,0,Lighting,Ceiling Light,2023-02-09,1696.11,2715.96,Slow,3.274,9,WH_001,15,4,2,66,27.0,32.0,31.0,28.0,17.0,22.0,30.5,2.380476142847609
SKU_186,2025-04-07,123,202012.74,1642.3799999999999,0.0,0,0,Lighting,Table Lamp,2023-03-01,765.45,1642.38,Medium,16.094,10,WH_001,15,4,2,66,142.0,100.0,169.0,116.0,101.0,136.0,136.0,28.460498941515425
SKU_187,2025-04-07,107,676938.71,6326.53,0.0,0,0,Decor,Vase,2023-04-28,3212.64,6326.53,Medium,11.323,10,WH_001,15,4,2,66,84.0,89.0,101.0,90.0,71.0,73.0,92.25,7.36545993132811
SKU_188,2025-04-07,70,53337.2,761.96,0.0,0,0,Furniture,Chair,2023-12-04,519.87,761.96,Medium,10.994,3,WH_001,15,4,2,66,80.0,98.0,99.0,76.0,97.0,91.0,94.25,9.53502316025853
SKU_189,2025-04-07,80,92904.8,1161.31,0.0,0,0,Lighting,Ceiling Light,2023-08-24,605.62,1161.31,Medium,8.94,10,WH_001,15,4,2,66,61.0,76.0,75.0,81.0,71.0,69.0,71.0,6.879922480183431
SKU_190,2025-04-07,469,614305.58,1309.82,0.0,0,0,Decor,Cushion,2023-04-21,627.4,1309.82,Fast,57.538,2,WH_001,15,4,2,66,512.0,449.0,508.0,485.0,453.0,517.0,496.25,31.668859573193703
SKU_191,2025-04-07,87,48269.34,554.82,0.0,0,0,Storage,Shelf,2023-02-24,362.66,554.82,Medium,10.073,2,WH_001,15,4,2,66,89.0,106.0,84.0,75.0,78.0,85.0,92.75,9.429563439877098
SKU_192,2025-04-07,256,601907.2,2351.2,0.0,0,0,Decor,Decor Piece,2023-10-17,1263.68,2351.2,Fast,26.546,5,WH_001,15,4,2,66,238.0,253.0,268.0,179.0,231.0,227.0,243.25,23.027157879338912
SKU_193,2025-04-07,187,231382.58,1237.34,0.0,0,0,Furniture,Desk,2023-10-31,883.75,1237.34,Medium,21.705,4,WH_001,15,4,2,66,206.0,173.0,221.0,160.0,178.0,151.0,194.0,23.36664289109584
SKU_194,2025-04-07,156,297041.16,1904.11,0.0,0,0,Storage,Cabinet,2023-07-14,1021.92,1904.11,Medium,17.941,3,WH_001,15,4,2,66,143.0,158.0,178.0,145.0,170.0,132.0,163.75,16.49999999999999
SKU_195,2025-04-07,73,196383.87000000002,2690.19,0.0,0,0,Furniture,Chair,2023-05-31,1471.11,2690.19,Slow,7.197,8,WH_001,15,4,2,66,54.0,65.0,72.0,51.0,65.0,55.0,64.25,7.500000000000004
SKU_196,2025-04-07,197,699353.94,3550.02,0.0,0,0,Furniture,Table,2023-03-15,1972.76,3550.02,Medium,23.755,10,WH_001,15,4,2,66,183.0,171.0,202.0,177.0,148.0,189.0,187.0,13.190905958272916
SKU_197,2025-04-07,157,102558.68,653.24,0.0,0,0,Kitchen,Blender,2023-07-17,410.14,653.24,Medium,17.655,5,WH_001,15,4,2,66,127.0,138.0,146.0,129.0,139.0,154.0,144.75,17.346949779908467
SKU_198,2025-04-07,104,124420.40000000001,1196.35,0.0,0,0,Storage,Organizer,2023-06-21,592.0,1196.35,Medium,14.436,2,WH_001,15,4,2,66,110.0,123.0,94.0,143.0,128.0,110.0,113.0,14.306175822583295
SKU_199,2025-04-07,89,306737.61,3446.4900000000002,0.0,0,0,Furniture,Desk,2023-06-10,2253.99,3446.49,Medium,11.647,6,WH_001,15,4,2,66,88.0,126.0,84.0,81.0,102.0,79.0,98.25,19.050371824892732
SKU_200,2025-04-07,392,409777.2,1045.35,0.0,0,0,Decor,Vase,2023-11-24,485.25,1045.35,Fast,45.909,8,WH_001,15,4,2,66,342.0,412.0,402.0,361.0,371.0,355.0,387.25,31.14883625434507
SKU_001,2025-04-14,386,1055517.0,2734.5,0.0,0,0,Lighting,Floor Lamp,2023-11-10,1240.81,2734.5,Fast,42.526,3,WH_001,16,4,2,67,376.0,335.0,432.0,287.0,314.0,337.0,358.25,60.422815779030564
SKU_002,2025-04-14,83,158461.11,1909.17,0.0,0,0,Kitchen,Cookware,2023-09-15,1217.0,1909.17,Medium,10.071,6,WH_001,16,4,2,67,77.0,72.0,72.0,73.0,70.0,85.0,72.75,2.9860788111948375
SKU_003,2025-04-14,57,46460.7,815.1,0.0,0,0,Storage,Shelf,2023-04-15,529.43,815.1,Slow,6.825,9,WH_001,16,4,2,67,54.0,52.0,58.0,51.0,37.0,51.0,54.25,2.629955639676592
SKU_004,2025-04-14,150,197100.0,1314.0,0.0,0,0,Lighting,Table Lamp,2023-06-30,930.34,1314.0,Medium,16.306,7,WH_001,16,4,2,67,125.0,151.0,141.0,130.0,120.0,134.0,135.5,12.793227374930328
SKU_005,2025-04-14,226,367930.26,1628.01,0.0,0,0,Furniture,Sofa,2023-06-13,1011.28,1628.01,Fast,25.87,9,WH_001,16,4,2,67,222.0,238.0,217.0,211.0,192.0,220.0,216.5,20.404247923737174
SKU_006,2025-04-14,197,376082.85,1909.05,0.0,0,0,Storage,Shelf,2023-11-02,1339.99,1909.05,Medium,24.426,7,WH_001,16,4,2,67,226.0,160.0,184.0,199.0,211.0,210.0,189.5,27.294688127912362
SKU_007,2025-04-14,167,249381.1,1493.3,0.0,0,0,Lighting,LED Light,2023-12-26,715.99,1493.3,Medium,21.341,4,WH_001,16,4,2,67,156.0,169.0,182.0,161.0,173.0,151.0,168.75,10.62622541953009
SKU_008,2025-04-14,47,55298.32,1176.56,0.0,0,0,Lighting,LED Light,2023-03-28,805.1,1176.56,Slow,5.185,7,WH_001,16,4,2,67,40.0,41.0,38.0,41.0,43.0,42.0,41.75,4.349329450233288
SKU_009,2025-04-14,105,795463.2,7575.840000000001,0.0,0,0,Furniture,Desk,2023-07-30,4742.64,7575.84,Medium,14.361,10,WH_001,16,4,2,67,125.0,111.0,107.0,108.0,89.0,112.0,111.75,9.287087810503353
SKU_010,2025-04-14,20,13873.0,693.65,0.0,0,0,Kitchen,Appliance,2023-01-03,465.07,693.65,Slow,3.42,8,WH_001,16,4,2,67,31.0,32.0,35.0,22.0,21.0,43.0,31.5,2.886751345948128
SKU_011,2025-04-14,52,618516.6,11894.55,0.0,0,0,Decor,Vase,2023-11-09,8000.98,11894.55,Slow,5.567,4,WH_001,16,4,2,67,40.0,42.0,54.0,36.0,45.0,28.0,44.75,6.2915286960589585
SKU_012,2025-04-14,247,379078.31,1534.73,0.0,0,0,Storage,Cabinet,2023-11-06,754.28,1534.73,Fast,30.794,4,WH_001,16,4,2,67,233.0,234.0,266.0,241.0,221.0,238.0,245.25,15.435349040433113
SKU_013,2025-04-14,27,19884.420000000002,736.46,0.0,0,0,Kitchen,Cookware,2023-10-30,342.02,736.46,Slow,2.332,5,WH_001,16,4,2,67,18.0,22.0,31.0,16.0,17.0,9.0,24.75,5.852349955359809
SKU_014,2025-04-14,128,445003.52,3476.59,0.0,0,0,Storage,Organizer,2023-01-07,2385.81,3476.59,Medium,13.406,6,WH_001,16,4,2,67,105.0,101.0,126.0,90.0,97.0,93.0,109.5,11.210114480533491
SKU_015,2025-04-14,18,20270.16,1126.12,0.0,0,0,Kitchen,Appliance,2023-10-07,582.58,1126.12,Slow,3.089,7,WH_001,16,4,2,67,24.0,19.0,19.0,21.0,33.0,28.0,20.0,2.708012801545324
SKU_016,2025-04-14,36,83271.6,2313.1,0.0,0,0,Decor,Cushion,2023-01-29,1104.39,2313.1,Slow,4.242,6,WH_001,16,4,2,67,46.0,30.0,38.0,43.0,26.0,33.0,37.25,6.701989754294367
SKU_017,2025-04-14,58,226438.38,3904.11,0.0,0,0,Kitchen,Storage,2023-11-26,2646.07,3904.11,Slow,7.549,9,WH_001,16,4,2,67,78.0,52.0,74.0,55.0,58.0,65.0,70.5,12.476644848141936
SKU_018,2025-04-14,386,337595.6,874.6,0.0,0,0,Furniture,Desk,2023-05-17,577.52,874.6,Fast,52.282,7,WH_001,16,4,2,67,494.0,457.0,475.0,426.0,394.0,369.0,480.0,17.757627469156333
SKU_019,2025-04-14,113,190167.7,1682.9,0.0,0,0,Storage,Drawer,2023-02-22,967.59,1682.9,Medium,16.742,9,WH_001,16,4,2,67,140.0,148.0,131.0,109.0,148.0,140.0,136.75,9.069178573608546
SKU_020,2025-04-14,97,195826.51,2018.83,0.0,0,0,Kitchen,Blender,2023-07-27,1135.72,2018.83,Medium,10.376,6,WH_001,16,4,2,67,102.0,84.0,82.0,72.0,64.0,91.0,91.25,9.776672917374976
SKU_021,2025-04-14,105,580868.4,5532.08,0.0,0,0,Lighting,Ceiling Light,2023-09-04,3056.23,5532.08,Medium,14.229,3,WH_001,16,4,2,67,131.0,94.0,139.0,123.0,102.0,91.0,121.75,19.619293225462194
SKU_022,2025-04-14,560,811048.0,1448.3,0.0,0,0,Decor,Cushion,2023-02-24,780.14,1448.3,Fast,57.072,6,WH_001,16,4,2,67,509.0,474.0,488.0,408.0,448.0,451.0,477.5,29.422213830143175
SKU_023,2025-04-14,447,1070359.38,2394.54,0.0,0,0,Storage,Shelf,2023-03-14,1421.96,2394.54,Fast,47.841,8,WH_001,16,4,2,67,396.0,352.0,367.0,392.0,391.0,373.0,371.25,18.282505298782223
SKU_024,2025-04-14,103,117823.76,1143.92,0.0,0,0,Storage,Organizer,2023-05-28,780.6,1143.92,Medium,11.441,8,WH_001,16,4,2,67,85.0,101.0,105.0,91.0,73.0,90.0,93.25,11.44188212955659
SKU_025,2025-04-14,84,158279.52,1884.28,0.0,0,0,Lighting,Ceiling Light,2023-04-12,890.91,1884.28,Medium,9.617,6,WH_001,16,4,2,67,65.0,83.0,67.0,74.0,95.0,66.0,71.75,8.057087976847875
SKU_026,2025-04-14,494,851329.96,1723.34,0.0,0,0,Furniture,Desk,2023-08-06,1139.66,1723.34,Fast,53.031,7,WH_001,16,4,2,67,420.0,469.0,500.0,353.0,477.0,440.0,445.75,47.69608649215012
SKU_027,2025-04-14,319,364553.2,1142.8,0.0,0,0,Kitchen,Storage,2023-05-31,543.59,1142.8,Fast,33.868,6,WH_001,16,4,2,67,251.0,281.0,253.0,292.0,268.0,283.0,265.75,15.945218719102094
SKU_028,2025-04-14,142,167270.32,1177.9600000000003,0.0,0,0,Furniture,Sofa,2023-07-12,696.3,1177.96,Medium,17.731,6,WH_001,16,4,2,67,129.0,149.0,151.0,145.0,142.0,165.0,149.25,15.966109941581474
SKU_029,2025-04-14,132,248988.96,1886.28,0.0,0,0,Furniture,Chair,2023-05-28,1323.1,1886.28,Medium,16.367,9,WH_001,16,4,2,67,133.0,136.0,131.0,135.0,92.0,126.0,134.75,3.5000000000000475
SKU_030,2025-04-14,55,35413.4,643.88,0.0,0,0,Lighting,Table Lamp,2023-04-10,424.36,643.88,Slow,5.947,5,WH_001,16,4,2,67,48.0,45.0,52.0,48.0,56.0,39.0,47.0,3.915780041490226
SKU_031,2025-04-14,223,681233.78,3054.86,0.0,0,0,Lighting,LED Light,2023-03-29,1597.83,3054.86,Medium,23.272,9,WH_001,16,4,2,67,193.0,199.0,201.0,214.0,188.0,202.0,195.5,5.507570547286039
SKU_032,2025-04-14,18,29437.379999999997,1635.41,0.0,0,0,Storage,Cabinet,2023-12-01,929.3,1635.41,Slow,2.887,10,WH_001,16,4,2,67,19.0,17.0,25.0,28.0,16.0,22.0,20.75,3.4999999999999987
SKU_033,2025-04-14,140,232332.8,1659.52,0.0,0,0,Decor,Decor Piece,2023-01-25,1096.42,1659.52,Medium,17.401,7,WH_001,16,4,2,67,154.0,144.0,153.0,135.0,129.0,207.0,149.5,4.795831523312798
SKU_034,2025-04-14,387,701793.54,1813.42,0.0,0,0,Decor,Vase,2023-02-27,874.05,1813.42,Fast,50.122,10,WH_001,16,4,2,67,408.0,418.0,371.0,379.0,369.0,406.0,390.75,26.094379982415127
SKU_035,2025-04-14,77,629274.03,8172.39,0.0,0,0,Kitchen,Blender,2023-06-01,5191.48,8172.39,Medium,10.073,6,WH_001,16,4,2,67,82.0,79.0,93.0,70.0,76.0,82.0,84.0,6.164414002968981
SKU_036,2025-04-14,279,1176389.55,4216.45,0.0,0,0,Furniture,Chair,2023-01-13,2400.95,4216.45,Fast,35.338,6,WH_001,16,4,2,67,309.0,294.0,295.0,260.0,239.0,283.0,304.25,11.982626312012533
SKU_037,2025-04-14,454,1087511.6,2395.4,0.0,0,0,Furniture,Sofa,2023-11-22,1722.77,2395.4,Fast,52.345,2,WH_001,16,4,2,67,443.0,437.0,437.0,463.0,365.0,426.0,424.5,29.137604568666863
SKU_038,2025-04-14,273,361623.99,1324.6299999999999,0.0,0,0,Kitchen,Appliance,2023-05-04,834.16,1324.63,Fast,28.725,10,WH_001,16,4,2,67,227.0,214.0,243.0,212.0,191.0,221.0,230.5,12.871156384205133
SKU_039,2025-04-14,58,114215.34,1969.23,0.0,0,0,Decor,Decor Piece,2023-12-22,1014.2,1969.23,Slow,7.382,6,WH_001,16,4,2,67,71.0,60.0,61.0,63.0,62.0,46.0,65.25,5.560275772537419
SKU_040,2025-04-14,54,110462.4,2045.6,0.0,0,0,Lighting,Table Lamp,2023-09-18,940.49,2045.6,Slow,7.464,7,WH_001,16,4,2,67,66.0,56.0,41.0,42.0,50.0,94.0,53.5,10.408329997330663
SKU_041,2025-04-14,38,63368.8,1667.6,0.0,0,0,Kitchen,Appliance,2023-03-15,857.83,1667.6,Slow,5.636,4,WH_001,16,4,2,67,39.0,46.0,53.0,40.0,61.0,30.0,46.0,5.715476066494077
SKU_042,2025-04-14,538,623143.88,1158.26,0.0,0,0,Storage,Drawer,2023-11-19,739.54,1158.26,Fast,57.473,8,WH_001,16,4,2,67,515.0,476.0,396.0,420.0,387.0,468.0,472.75,53.736238548425895
SKU_043,2025-04-14,29,123727.05,4266.45,0.0,0,0,Lighting,Table Lamp,2023-11-17,2501.09,4266.45,Slow,3.211,6,WH_001,16,4,2,67,13.0,20.0,20.0,24.0,32.0,25.0,20.0,5.715476066494084
SKU_044,2025-04-14,245,468214.6,1911.08,0.0,0,0,Decor,Cushion,2023-03-11,959.59,1911.08,Fast,30.432,8,WH_001,16,4,2,67,233.0,231.0,291.0,244.0,214.0,260.0,241.0,35.06185011281256
SKU_045,2025-04-14,235,335178.15,1426.2899999999997,0.0,0,0,Storage,Organizer,2023-05-23,662.82,1426.29,Medium,24.663,2,WH_001,16,4,2,67,190.0,234.0,217.0,176.0,208.0,227.0,215.75,18.589871794429715
SKU_046,2025-04-14,346,847914.52,2450.62,0.0,0,0,Lighting,Ceiling Light,2023-08-04,1163.47,2450.62,Fast,49.835,3,WH_001,16,4,2,67,415.0,394.0,491.0,376.0,258.0,368.0,446.25,49.02635345743484
SKU_047,2025-04-14,348,442725.6,1272.2,0.0,0,0,Decor,Cushion,2023-03-21,791.1,1272.2,Fast,41.05,9,WH_001,16,4,2,67,356.0,340.0,348.0,377.0,377.0,335.0,344.25,9.94568583189063
SKU_048,2025-04-14,300,683220.0,2277.4,0.0,0,0,Decor,Cushion,2023-08-02,1455.12,2277.4,Fast,35.547,7,WH_001,16,4,2,67,284.0,342.0,281.0,281.0,285.0,267.0,304.25,28.335784207723343
SKU_049,2025-04-14,227,329399.7,1451.1,0.0,0,0,Lighting,Floor Lamp,2023-06-30,811.29,1451.1,Fast,30.195,10,WH_001,16,4,2,67,313.0,180.0,240.0,217.0,212.0,219.0,268.0,72.09715667070374
SKU_050,2025-04-14,26,180534.38,6943.63,0.0,0,0,Furniture,Table,2023-11-28,3926.86,6943.63,Slow,3.668,4,WH_001,16,4,2,67,32.0,29.0,26.0,27.0,26.0,30.0,32.0,6.48074069840786
SKU_051,2025-04-14,126,281621.33999999997,2235.09,0.0,0,0,Furniture,Chair,2023-08-05,1137.12,2235.09,Medium,15.001,10,WH_001,16,4,2,67,121.0,139.0,153.0,128.0,111.0,104.0,131.5,17.99073835801817
SKU_052,2025-04-14,36,31343.4,870.65,0.0,0,0,Furniture,Sofa,2023-07-11,444.82,870.65,Slow,4.51,6,WH_001,16,4,2,67,39.0,38.0,37.0,38.0,32.0,38.0,38.25,0.957427107756348
SKU_053,2025-04-14,184,177214.08000000002,963.12,0.0,0,0,Lighting,Ceiling Light,2023-05-10,603.07,963.12,Medium,19.934,7,WH_001,16,4,2,67,181.0,174.0,161.0,162.0,171.0,166.0,163.75,18.463928798245117
SKU_054,2025-04-14,130,187692.7,1443.7899999999997,0.0,0,0,Lighting,Floor Lamp,2023-06-22,790.3,1443.79,Medium,15.334,7,WH_001,16,4,2,67,141.0,123.0,126.0,113.0,110.0,131.0,120.5,20.566963801203137
SKU_055,2025-04-14,199,414095.12,2080.88,0.0,0,0,Lighting,Table Lamp,2023-01-30,1219.35,2080.88,Medium,23.069,8,WH_001,16,4,2,67,188.0,207.0,190.0,164.0,204.0,178.0,195.25,8.539125638299685
SKU_056,2025-04-14,202,219069.0,1084.5,0.0,0,0,Lighting,Ceiling Light,2023-08-14,521.95,1084.5,Medium,22.236,6,WH_001,16,4,2,67,201.0,173.0,191.0,143.0,162.0,179.0,186.5,12.151817422372131
SKU_057,2025-04-14,235,651972.25,2774.35,0.0,0,0,Kitchen,Cookware,2023-09-21,1498.75,2774.35,Fast,26.945,6,WH_001,16,4,2,67,220.0,260.0,237.0,189.0,167.0,221.0,228.25,27.03547052793178
SKU_058,2025-04-14,81,267827.31,3306.5099999999998,0.0,0,0,Kitchen,Cookware,2023-07-26,2252.62,3306.51,Medium,8.25,9,WH_001,16,4,2,67,69.0,54.0,61.0,57.0,61.0,69.0,63.0,6.976149845485461
SKU_059,2025-04-14,44,192190.24,4367.96,0.0,0,0,Furniture,Sofa,2023-11-19,2395.95,4367.96,Slow,5.605,6,WH_001,16,4,2,67,40.0,47.0,39.0,51.0,43.0,43.0,45.5,7.852812659593167
SKU_060,2025-04-14,121,1050316.3,8680.3,0.0,0,0,Furniture,Desk,2023-03-26,5559.38,8680.3,Medium,13.286,8,WH_001,16,4,2,67,110.0,118.0,108.0,103.0,96.0,128.0,112.25,4.349329450233348
SKU_061,2025-04-14,86,127596.48000000001,1483.68,0.0,0,0,Lighting,Ceiling Light,2023-10-17,878.0,1483.68,Medium,8.182,6,WH_001,16,4,2,67,77.0,78.0,66.0,45.0,67.0,50.0,72.25,6.1305247192498395
SKU_062,2025-04-14,513,590293.71,1150.67,0.0,0,0,Kitchen,Cookware,2023-01-17,778.48,1150.67,Fast,59.62,7,WH_001,16,4,2,67,505.0,503.0,462.0,442.0,402.0,469.0,502.5,31.900888179902935
SKU_063,2025-04-14,35,150113.95,4288.97,0.0,0,0,Kitchen,Appliance,2023-08-11,2022.74,4288.97,Slow,4.689,9,WH_001,16,4,2,67,32.0,44.0,38.0,31.0,42.0,44.0,35.75,6.65206734782504
SKU_064,2025-04-14,87,185219.52,2128.96,0.0,0,0,Lighting,LED Light,2023-09-12,1479.46,2128.96,Medium,10.561,3,WH_001,16,4,2,67,109.0,88.0,92.0,80.0,79.0,95.0,89.0,17.26267650163206
SKU_065,2025-04-14,36,86949.0,2415.25,0.0,0,0,Kitchen,Cookware,2023-07-07,1469.3,2415.25,Slow,3.752,8,WH_001,16,4,2,67,20.0,32.0,33.0,29.0,40.0,39.0,28.5,5.916079783099619
SKU_066,2025-04-14,56,60453.12,1079.52,0.0,0,0,Kitchen,Blender,2023-02-24,674.99,1079.52,Slow,7.062,7,WH_001,16,4,2,67,50.0,71.0,59.0,65.0,48.0,75.0,60.25,8.61684396980704
SKU_067,2025-04-14,62,94653.54000000001,1526.67,0.0,0,0,Kitchen,Storage,2023-08-21,909.4,1526.67,Medium,8.988,9,WH_001,16,4,2,67,99.0,57.0,77.0,65.0,75.0,88.0,76.0,17.47378989610821
SKU_068,2025-04-14,179,413826.52,2311.88,0.0,0,0,Decor,Vase,2023-04-25,1355.44,2311.88,Medium,21.067,9,WH_001,16,4,2,67,180.0,157.0,198.0,153.0,142.0,213.0,174.25,18.661457606521505
SKU_069,2025-04-14,159,234413.7,1474.3,0.0,0,0,Furniture,Table,2023-08-30,861.99,1474.3,Medium,22.455,9,WH_001,16,4,2,67,214.0,176.0,189.0,157.0,164.0,178.0,189.25,17.461863207191453
SKU_070,2025-04-14,220,222226.4,1010.12,0.0,0,0,Kitchen,Storage,2023-05-17,502.97,1010.12,Medium,23.595,7,WH_001,16,4,2,67,216.0,202.0,195.0,165.0,176.0,172.0,202.5,9.469248474227829
SKU_071,2025-04-14,11,35545.07,3231.37,0.0,0,0,Furniture,Sofa,2023-01-28,1845.16,3231.37,Slow,2.149,5,WH_001,16,4,2,67,26.0,18.0,27.0,19.0,18.0,28.0,22.5,4.654746681256313
SKU_072,2025-04-14,30,21066.9,702.2300000000001,0.0,0,0,Decor,Vase,2023-10-31,436.17,702.23,Slow,3.668,8,WH_001,16,4,2,67,23.0,34.0,39.0,29.0,34.0,24.0,33.5,7.325753658611968
SKU_073,2025-04-14,155,108372.9,699.18,0.0,0,0,Storage,Drawer,2023-03-30,485.16,699.18,Medium,16.118,6,WH_001,16,4,2,67,158.0,111.0,143.0,142.0,117.0,117.0,131.25,23.070543990118654
SKU_074,2025-04-14,203,172322.63999999998,848.88,0.0,0,0,Decor,Cushion,2023-12-05,549.86,848.88,Medium,22.736,3,WH_001,16,4,2,67,213.0,177.0,197.0,174.0,167.0,180.0,201.75,19.102792117035303
SKU_075,2025-04-14,155,129854.35,837.7699999999999,0.0,0,0,Furniture,Table,2023-01-13,599.71,837.77,Medium,19.12,3,WH_001,16,4,2,67,146.0,146.0,188.0,157.0,134.0,163.0,159.5,19.824227601599024
SKU_076,2025-04-14,133,782098.52,5880.44,0.0,0,0,Decor,Vase,2023-12-31,2711.21,5880.44,Medium,13.89,3,WH_001,16,4,2,67,115.0,110.0,107.0,108.0,107.0,125.0,110.5,3.316624790355414
SKU_077,2025-04-14,238,325288.88,1366.76,0.0,0,0,Decor,Decor Piece,2023-07-16,975.92,1366.76,Medium,24.754,4,WH_001,16,4,2,67,204.0,172.0,207.0,202.0,182.0,204.0,192.75,16.152915113584495
SKU_078,2025-04-14,48,59358.240000000005,1236.6299999999999,0.0,0,0,Lighting,Floor Lamp,2023-06-18,865.23,1236.63,Slow,5.333,9,WH_001,16,4,2,67,51.0,39.0,52.0,44.0,32.0,46.0,45.25,7.228416147400484
SKU_079,2025-04-14,35,103444.59999999999,2955.56,0.0,0,0,Kitchen,Appliance,2023-12-15,1417.21,2955.56,Slow,4.236,10,WH_001,16,4,2,67,31.0,40.0,37.0,35.0,21.0,33.0,39.25,7.499999999999997
SKU_080,2025-04-14,222,158385.9,713.45,0.0,0,0,Lighting,Ceiling Light,2023-04-06,475.33,713.45,Medium,22.713,8,WH_001,16,4,2,67,169.0,168.0,115.0,200.0,167.0,163.0,153.75,25.966324345197542
SKU_081,2025-04-14,40,84245.6,2106.14,0.0,0,0,Lighting,Table Lamp,2023-02-22,950.32,2106.14,Slow,5.731,10,WH_001,16,4,2,67,47.0,34.0,58.0,37.0,55.0,43.0,47.75,10.210288928331066
SKU_082,2025-04-14,30,36096.600000000006,1203.22,0.0,0,0,Decor,Cushion,2023-04-21,759.64,1203.22,Slow,4.408,10,WH_001,16,4,2,67,25.0,22.0,45.0,29.0,39.0,34.0,34.25,12.473304828045103
SKU_083,2025-04-14,282,258092.04,915.22,0.0,0,0,Lighting,LED Light,2023-02-24,485.72,915.22,Fast,37.181,8,WH_001,16,4,2,67,314.0,285.0,372.0,250.0,267.0,316.0,307.75,48.18281159639122
SKU_084,2025-04-14,194,285381.76,1471.0399999999997,0.0,0,0,Furniture,Sofa,2023-02-19,695.66,1471.04,Medium,23.071,3,WH_001,16,4,2,67,188.0,155.0,218.0,152.0,167.0,204.0,184.5,26.21068484416232
SKU_085,2025-04-14,195,493595.69999999995,2531.2599999999998,0.0,0,0,Furniture,Sofa,2023-01-02,1341.61,2531.26,Medium,21.726,8,WH_001,16,4,2,67,171.0,160.0,187.0,173.0,175.0,157.0,176.25,13.200378782444076
SKU_086,2025-04-14,212,347953.48,1641.2899999999997,0.0,0,0,Furniture,Table,2023-02-23,1002.35,1641.29,Medium,24.959,8,WH_001,16,4,2,67,174.0,202.0,228.0,173.0,182.0,231.0,200.0,22.21110833194358
SKU_087,2025-04-14,360,721076.4,2002.99,0.0,0,0,Lighting,Floor Lamp,2023-11-13,1098.94,2002.99,Fast,42.392,2,WH_001,16,4,2,67,335.0,326.0,403.0,302.0,360.0,293.0,342.25,42.40577790820492
SKU_088,2025-04-14,49,129195.36,2636.64,0.0,0,0,Kitchen,Cookware,2023-01-15,1430.88,2636.64,Slow,4.72,7,WH_001,16,4,2,67,38.0,28.0,46.0,25.0,36.0,34.0,39.5,8.544003745317529
SKU_089,2025-04-14,493,718976.4099999999,1458.3700000000001,0.0,0,0,Furniture,Sofa,2023-06-18,768.31,1458.37,Fast,51.319,5,WH_001,16,4,2,67,410.0,393.0,446.0,443.0,375.0,430.0,407.75,27.980648074457935
SKU_090,2025-04-14,214,127113.86,593.99,0.0,0,0,Kitchen,Appliance,2023-09-12,386.35,593.99,Medium,23.454,6,WH_001,16,4,2,67,219.0,213.0,170.0,171.0,208.0,192.0,198.25,22.351360883251225
SKU_091,2025-04-14,100,299797.0,2997.97,0.0,0,0,Furniture,Desk,2023-10-05,1610.13,2997.97,Medium,13.09,3,WH_001,16,4,2,67,115.0,97.0,121.0,100.0,92.0,108.0,107.25,12.658988901172153
SKU_092,2025-04-14,189,1600746.84,8469.56,0.0,0,0,Lighting,Table Lamp,2023-06-02,4813.79,8469.56,Medium,21.464,9,WH_001,16,4,2,67,186.0,180.0,155.0,167.0,168.0,165.0,176.5,14.571661996262927
SKU_093,2025-04-14,445,1202510.15,2702.27,0.0,0,0,Kitchen,Blender,2023-03-10,1874.54,2702.27,Fast,48.611,4,WH_001,16,4,2,67,425.0,437.0,366.0,400.0,345.0,332.0,403.0,33.51616525399849
SKU_094,2025-04-14,90,118650.59999999999,1318.34,0.0,0,0,Decor,Decor Piece,2023-07-30,933.31,1318.34,Medium,9.732,7,WH_001,16,4,2,67,74.0,71.0,88.0,89.0,78.0,111.0,76.25,7.932002689527211
SKU_095,2025-04-14,84,185444.28,2207.67,0.0,0,0,Decor,Decor Piece,2023-01-16,1054.85,2207.67,Medium,8.609,4,WH_001,16,4,2,67,87.0,75.0,81.0,76.0,60.0,84.0,74.5,13.892443989449804
SKU_096,2025-04-14,48,19120.32,398.34,0.0,0,0,Kitchen,Cookware,2023-09-27,212.87,398.34,Slow,4.731,6,WH_001,16,4,2,67,28.0,29.0,40.0,36.0,31.0,41.0,33.75,6.1305247192498395
